,aeration,flowrate
163,0.012739752074512825,1.9027471070320403
164,0.008980432176220597,2.131796657987647
165,0.01647418359039505,2.845700498708947
166,0.010215789564830128,2.0883607227151004
167,0.010111655030109551,1.587342054414239
168,0.022349099004514136,1.3825667807907118
169,0.008348104234398582,1.514865713218096
170,0.016222240638894426,2.2635838388706078
171,0.014979397077210826,2.6679059440900232
172,0.007072558693829228,2.496806069657707
173,0.008278646679589491,1.505327824041258
174,0.00890623442666327,2.40823440463483
175,0.011124465533098272,1.247577401232356
176,0.02207161509267061,1.8619678141075588
177,0.012206926069901373,1.3338705594717566
178,0.014769831078463639,1.524588923414758
179,0.00913468374839941,2.052825078369045
180,0.012414301707242583,1.712546887610962
181,0.023432071202597108,1.4502549736493342
182,0.010762942908823694,1.6782928299533797
183,0.017683253771954142,1.5076952751985815
184,0.00943277449438596,2.328427386098986
185,0.011717251515377117,2.4927534893527166
186,0.018340024924345544,2.018783405388
187,0.006705566546474121,2.925392926316295
188,0.017854593877186513,1.8343021147462288
189,0.009325383643869912,1.1535711466144958
190,0.005830803709544341,2.605922878984901
191,0.004126862487655137,1.498174597156288
192,0.008916212402133927,2.5044248954174457
193,0.012937457151517232,2.5711552258423143
194,0.008869444383886049,1.8481579238917003
195,0.012838662809484062,1.7752276910797566
196,0.00547773328428572,2.677794006952625
197,0.007573256642814847,1.8389431035098125
198,0.020691375244299398,2.5338291052407653
199,0.011367609489933282,2.356336144552353
